"var.x"	"var.y"	"prev"	"estimate"	"lower"	"upper"	"se"	"p.value"	"n"	"estimate.infl"	"lower.infl"	"upper.infl"	"se.infl"	"p.value.infl"	"n.infl"	"message"	"q.value"	"q.value.infl"
"hMGS.00195"	"syssd_all"	84.68200270636	-0.0593244293506168	-0.107067631511445	-0.0115812271897886	0.0243509748137819	0.014890013264607	3695	-0.0553019465475156	-0.102920092674936	-0.0076838004200951	0.0242871888479697	0.0228450458830151	3694	NA	0.0676359924561808	0.0956636296351257
"hMGS.00232"	"syssd_all"	56.5629228687415	-0.0479455599204455	-0.088114235074739	-0.0077768847661519	0.0204876579851137	0.0193272911936302	3695	-0.0455589032711512	-0.0855871112806042	-0.00553069526169814	0.0204160120927425	0.025707966124584	3694	NA	0.0862678149894061	0.10131963119689
"hMGS.01027"	"syssd_all"	80.8660351826793	0.0712584787843597	0.0114067582484985	0.131110199320221	0.0305268116374075	0.0196355847550514	3695	0.0762471335392523	0.0165681247779901	0.135926142300515	0.0304387187221841	0.01229143113058	3694	NA	0.0862678149894061	0.059892791690826
"hMGS.02007"	"syssd_all"	78.8362652232747	-0.055912703874744	-0.104280616468884	-0.00754479128060438	0.0246696025416882	0.0234826717511886	3695	-0.0522389817711807	-0.100481352911681	-0.00399661063068069	0.0246055689616289	0.0338177871928608	3694	NA	0.100003641176227	0.119606412771349
"hMGS.00158"	"syssd_all"	95.6427604871448	0.0784705433069136	0.0105761762740044	0.146364910339823	0.0346288884446154	0.0235083186347101	3695	0.0894361172604174	0.0216501836816114	0.157222050839223	0.0345735796949971	0.00972538603680005	3694	NA	0.100003641176227	0.050123143420431
"hMGS.00587"	"syssd_all"	41.3261163734777	-0.0469735429009602	-0.0879990472603525	-0.00594803854156794	0.0209246757268812	0.0248362749861818	3695	-0.0492580156146713	-0.0902041853781659	-0.00831184585117663	0.0208842098763346	0.0183963463849033	3694	NA	0.104001901504636	0.0808232923140013
"hMGS.00485"	"syssd_all"	72.8822733423545	0.0607986541005112	0.0056988963542592	0.115898411846763	0.0281031173528054	0.0305754893868691	3695	0.0640399515846552	0.00891337829359218	0.119166524875718	0.0281167917053896	0.0228068102474873	3694	NA	0.126065094702783	0.0956636296351257
"hMGS.00011"	"syssd_all"	98.2949932341001	0.0875254693325653	0.00760319916413159	0.167447739500999	0.040763608217477	0.0318486378006782	3695	0.104852255164374	0.0249447844925246	0.184759725836223	0.040756056008095	0.0101314876333511	3694	NA	0.129324771675481	0.0512309185988318
"hMGS.00032"	"syssd_all"	80.7577807848444	-0.0464942066751754	-0.0893941999368897	-0.00359421341346116	0.0218807413023613	0.033664079312887	3695	-0.0491837122001881	-0.0920753411159895	-0.00629208328438669	0.0218764730715806	0.0246211723715704	3694	NA	0.134656317251548	0.0999768817512254
"hMGS.00460"	"syssd_all"	60.9201623815968	-0.0563680118638474	-0.108642878286089	-0.00409314544160561	0.0266623078894829	0.0345718777177864	3695	-0.0601165269531688	-0.11242165855844	-0.00781139534789789	0.0266777418342963	0.0242921922734368	3694	NA	0.136253871005393	0.0999768817512254
"hMGS.02816"	"syssd_all"	60.0270635994587	-0.0569099254236344	-0.110170937257526	-0.00364891358974317	0.0271652821558697	0.0362455999921881	3695	-0.0598287249612418	-0.113083896925805	-0.00657355299667885	0.0271623010096489	0.0276838838849918	3694	NA	0.140780011563861	0.105865941058073
"hMGS.05834"	"syssd_all"	55.6156968876861	-0.0389719363992372	-0.0756009075119388	-0.00234296528653562	0.0186822649644552	0.0370458186772167	3695	-0.0412643099320887	-0.0778293831172359	-0.0046992367469415	0.0186496726544362	0.0269880721704517	3694	NA	0.14183256293563	0.104823236835957
"hMGS.00647"	"syssd_all"	59.2963464140731	0.0426532739005541	0.00228259165061979	0.0830239561504883	0.020590689819501	0.0383852242255312	3695	0.0405407985293936	0.000202357416611898	0.0808792396421753	0.0205742435775902	0.0488623512034747	3694	NA	0.144890705527357	0.156883867227445
"hMGS.00054"	"syssd_all"	98.3491204330176	0.0834819226557478	0.00251589582665701	0.164447949484839	0.0412959665639021	0.0432970953781718	3695	0.0925980887558525	0.0115047260305837	0.173691451481121	0.0413609091281143	0.0252313852598301	3694	NA	0.160832971238216	0.100925541039321
"hMGS.00001"	"syssd_all"	94.5872801082544	0.0505375168312636	0.00127986378796371	0.0997951698745634	0.0251234063564243	0.0443401006961054	3695	0.0551806947614101	0.00592268939808673	0.104438700124734	0.0251235836719069	0.0281294737314507	3694	NA	0.160832971238216	0.105865941058073
"hMGS.01634"	"syssd_all"	49.7699594046008	0.0446008576378695	0.001055275707624	0.088146439568115	0.0222100177793456	0.0447033715079397	3695	0.0420857758640112	-0.00133657393788437	0.0855081256659068	0.0221471622821946	0.0574770042254152	3694	NA	0.160832971238216	0.173076821712486
"hMGS.00137"	"syssd_all"	96.7253044654939	0.076170724574199	0.00123222050607893	0.151109228642319	0.0382216848169958	0.0463519586720594	3695	0.0838806517945496	0.00885489112982245	0.158906412459277	0.0382661856018272	0.0284415961051541	3694	NA	0.160832971238216	0.105865941058073
